id,text,created_at,author_id,user_location,tweet_geo,tweet_country,place_type,is_retweet,keywords_matched
1867966821653238165,"When I went to the Common Council to gather support for my housing plan, Acting Mayor Scanlon voted against bringing money to Buffalo to build new housing.

Good news, I got the money anyway. I'm always focused on changing lives and bringing more affordable housing to Buffalo. https://t.co/Yn8H9KQD8l https://t.co/xhiVha0E7B",2024-12-14T16:16:10.000Z,1772360649655369728,,,,,False,affordable housing
1867938855078314100,$500k a freebie for Braymiller Market. No wonder we get affordable housing built for our own people. @mitch4fillmore allowed halal food for Buffalo Public Schools &amp; call to prayer. They need to integrate like the last exodus of Ukraine Refugees https://t.co/HVq5fPtbjn,2024-12-14T14:25:02.000Z,1303852337337958400,,,,,False,affordable housing
1867896093176111379,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-14T11:35:07.000Z,989186325109792775,"Pittsburg, KS",,,,True,"homeless, homelessness"
1867875483431641321,@Charlie_Reports @MayorScanlon Was visiting Buffalo and the amount of homeless around the market made us go elsewhere. Didn’t feel safe going into shop,2024-12-14T10:13:13.000Z,1492942817710292998,,,,,False,homeless
1867814007392153832,"@aarmlovi @mnolangray Seconding Buffalo, the weather’s only shitty for a few months and half the city is outside the snow band. Somewhat affordable housing, progressive state, and a functional transit system (by American standards).",2024-12-14T06:08:56.000Z,1354317042472640512,"Buffalo, NY",,,,False,affordable housing
1867706115489992853,"The cheektowaga NY police weren't allowed to speak at the buffalo common council meeting. There was no responsibility, zero accountability zero responsibility. Public safety concern was a big issue and it was ignored. There are still homeless people living on Dingens Street. https://t.co/XRhVUTdm36",2024-12-13T23:00:12.000Z,1303852337337958400,,,,,False,homeless
1867673637098336494,We could house our homeless people if Buffalo NY stopped doing business with flunky developers. Aren't there more than 2 Developers in Buffalo NY?  Both are Byron Brown left overs. We deserve better leadership and we're paying attention. https://t.co/1EyXyumPKp,2024-12-13T20:51:09.000Z,1303852337337958400,,,,,False,homeless
1867638066602742234,https://t.co/DAVtFEnEC1,2024-12-13T18:29:48.000Z,1662897927142998018,"Lexington, Kentucky",,,,False,
1867592505690067415,RT @wendywi43632298: Garnell Whitfield for Mayor of Buffalo NY. VOTE out @GovKathyHochul  multiple unaccountable billions for refuge.  We h…,2024-12-13T15:28:46.000Z,1290746729214681089,,,,,True,
1867277455150690540,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-12T18:36:52.000Z,212342432,Northwest Florida,,,,True,"homeless, homelessness"
1867250708543598605,Garnell Whitfield for Mayor of Buffalo NY. VOTE out @GovKathyHochul  multiple unaccountable billions for refuge.  We have homeless Americans on the streets of New York https://t.co/txjVAzy4ah,2024-12-12T16:50:35.000Z,1303852337337958400,,,,,False,homeless
1867064499922145790,"I see random homeless people holding the door wide open all the time in the Bronx

@mta is basically free at this point and @GovKathyHochul is running for Mayor of Buffalo https://t.co/cZnahqTzL1",2024-12-12T04:30:39.000Z,4635492640,"New York, USA",,,,False,homeless
1866994388649595094,"RT @UrbanizeLA: G Line busway-adjacent site is currently subject of preservation fight

https://t.co/jxprgnisrl",2024-12-11T23:52:03.000Z,832893324591632384,,,,,True,
1866984862634430595,"RT @UrbanizeLA: G Line busway-adjacent site is currently subject of preservation fight

https://t.co/jxprgnisrl",2024-12-11T23:14:12.000Z,267078090,"Rancho Palos Verdes, CA",,,,True,
1866983853157396690,"G Line busway-adjacent site is currently subject of preservation fight

https://t.co/jxprgnisrl",2024-12-11T23:10:12.000Z,2805696365,Los Angeles,,,,False,
1866642044216574353,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-11T00:31:58.000Z,193762997,,,,,True,"homeless, homelessness"
1866572987039879225,"RT @UrbanizeLA: G Line busway-adjacent site is currently subject of preservation fight

https://t.co/jxprgnisrl",2024-12-10T19:57:34.000Z,180779023,"Vestal, N.Y.",,,,True,
1866568254027862191,"@elonmusk Give them a home where the buffalo roam and the skies are all cloudy all day...  Where seldom is heard a fu#kin, son-bitch word, and and the homeless get everything they don't need.",2024-12-10T19:38:45.000Z,1653801393054969856,,,,,False,homeless
1866562379355463710,"RT @UrbanizeLA: G Line busway-adjacent site is currently subject of preservation fight

https://t.co/jxprgnisrl",2024-12-10T19:15:24.000Z,832893324591632384,,,,,True,
1866558701164797968,"G Line busway-adjacent site is currently subject of preservation fight

https://t.co/jxprgnisrl",2024-12-10T19:00:47.000Z,2805696365,Los Angeles,,,,False,
1866499721759473953,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-10T15:06:26.000Z,445079995,"Kentucky, USA",,,,True,"homeless, homelessness"
1866474623824752694,"The City of Buffalo is a great example of this. In the 70s/80s they shut down the mental health hospital, forcing patients onto the streets.

In the 2010s, the city celebrated ""ending chronic homelessness"", when really those mental health patients had died or been incarcerated. https://t.co/WGhiHgQhwl",2024-12-10T13:26:42.000Z,1862584292993380353,Adirondacks,,,,False,"homeless, homelessness"
1866302709910876330,"RT @hmcrem: Buffalo  Bills rookie Ray Davis, who experienced homelessness as a child,  honored the man who changed his life: his 'Big Broth…",2024-12-10T02:03:34.000Z,790365635603759104,Not Your Concern,,,,True,"homeless, homelessness"
