id,text,created_at,author_id,user_location,tweet_geo,tweet_country,place_type,is_retweet,keywords_matched
1858357568286192010,"Fun fact--the homeless population is growing in Kalamazoo and its not just because of bad policies. Cities and towns around the state send their homeless to Kalamazoo, as do some other states. I met a homeless mother with a teenage daughter from FL. When her home was destroyed in",2024-11-18T03:52:25.000Z,1698862649390325760,Michigan,,,,False,homeless
1857785254162956450,"3. County leaders give the green light for support in three housing projects 

https://t.co/45N3kVFyAv",2024-11-16T13:58:15.000Z,1082680359228243968,"Kalamazoo, MI",,,,False,
1857468801094136189,Several new housing projects will be underway in Kalamazoo. https://t.co/gNxZKiUwbu,2024-11-15T17:00:46.000Z,15631338,West Michigan,,,,False,
1857298014601191930,"@elonmuskTN Fund increased mental health treatment using proven methods for Kalamazoo, especially focusing on Veterans and homeless folks. Also research effective and proven strategies for reducing homelessness and implement them in Kalamazoo, then roll them out to other cities.",2024-11-15T05:42:08.000Z,538350834,"Kalamazoo, MI",,,,False,"homeless, homelessness"
1857128721276428448,RT @nick_ponton: .@KalamazooCity Commission OKs support for affordable housing projects https://t.co/GPRci5ZoPq,2024-11-14T18:29:25.000Z,14712659,"Grand Rapids, Mich.",,,,True,affordable housing
1857055469505851895,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-14T13:38:21.000Z,1753511076195430400,USA,,,,True,homeless
1857044959800549434,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-14T12:56:35.000Z,3220693123,"Michigan, USA",,,,True,homeless
1857043060254728650,New homeless shelter project may pivot to different spot in Kalamazoo County https://t.co/41JRseQFwn,2024-11-14T12:49:02.000Z,12952842,Michigan,,,,False,homeless
1857041983874740541,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-14T12:44:45.000Z,3179684149,"Michigan, USA",,,,True,homeless
1857034756845634006,New homeless shelter project may pivot to different spot in Kalamazoo County https://t.co/VMQWIta3Il,2024-11-14T12:16:02.000Z,14323188,Michigan,,,,False,homeless
1857033245163991540,New homeless shelter project may pivot to different spot in Kalamazoo County https://t.co/iXICuPD4kk,2024-11-14T12:10:02.000Z,13482642,"Kalamazoo, MI",,,,False,homeless
1856951608103378950,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-14T06:45:38.000Z,1586850095034679297,Rug city,,,,True,homeless
1856879833151934570,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-14T02:00:26.000Z,1448670408924934160,"St Clair Shores, MI",,,,True,homeless
1856853934578512021,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-14T00:17:31.000Z,1830019314889445376,"San Angelo, TX",,,,True,homeless
1856784586069446862,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T19:41:57.000Z,1518683235600982018,"Dallas, GA",,,,True,homeless
