id,text,created_at,author_id,user_location,tweet_geo,tweet_country,place_type
1838295670161313961,"@dividendology Agree. I live in fayetteville NC. We don't have Portland levels of homeless but those who are 97% of the time are homeless by choice. They won't give up drugs or alcohol, they won't pay taxes, they CHOSE that life",2024-09-23T19:13:36.000Z,1602381520475504640,"Hive Tertium, The Torrents",,,
1837896789774815434,"RT @TreyBiddy: Fun, family friendly, free admission &amp; benefits our homeless neighbors?!
Check out Chill with the Hills this Sunday, Sept 22…",2024-09-22T16:48:35.000Z,28607564,"Fayetteville, Arkansas",,,
1837605535014965255,"RT @aynav_mai: 75/150   Travel dr appt 9/11 

Final🤞🏻post surgery (cervical fusion) appt w/neurosurgeon in Fayetteville on Wednesday. Funds…",2024-09-21T21:31:15.000Z,942483137376014339,,,,
1837498082314854617,"Fun, family friendly, free admission &amp; benefits our homeless neighbors?!
Check out Chill with the Hills this Sunday, Sept 22 from 12-5pm at the Elks Lodge in Fayetteville. All proceeds go to Thills to help in their efforts to end homelessness here in NWA. https://t.co/QW6HWKd6Xv https://t.co/SL6mMIj5xO",2024-09-21T14:24:16.000Z,28607564,"Fayetteville, Arkansas",,,
1836882220679630972,Fayetteville Housing Crisis Task Force listening to housing strategies | Click on the image to read the full story https://t.co/bzHUkJgDte,2024-09-19T21:37:03.000Z,15922892,"Rogers, Arkansas",,,
1836789372915417276,"Fayetteville will probably never be able to compete again with smaller, regional cities in the single-family housing market, so it needs to find its niche, members of the city's Housing Crisis Task Force heard Wednesday. https://t.co/eUJ3m6N5mW",2024-09-19T15:28:07.000Z,40327911,"Bentonville, Arkansas",,,
1836480033504006236,"@SunshineRay23 @WVGovernor Fayetteville put a cap on them 
Beckley put a cap on them 
It is possible, do your research 

I'm not against people owning their own businesses.
However, we have a housing crisis.
Personally, I have a home BUT many people do not.",2024-09-18T18:58:54.000Z,796971307413995520,"Oak Hill, WV","Oak Hill, WV",United States,city
1835761891316052086,"For this fall's 4 Bulky Waste Cleanup events, we're partnering with Habitat for Humanity NWA to divert reusable items from the landfill and support its mission to provide decent and affordable housing for NWA.

Learn more, including what's accepted: https://t.co/vSSMUdLZMV https://t.co/KB3nTFCHhv",2024-09-16T19:25:16.000Z,3239109095,"Fayetteville, AR",,,
1834238086932271445,A man who police and prosecutors say shot at an occupied residence in Fayetteville was sentenced to 10 years in prison Wednesday. https://t.co/OkGQ4NZwSh,2024-09-12T14:30:13.000Z,30012029,Northwest Arkansas,,,
1833569518507200615,@MrSantosNY Just have an officer in the polling place who can look up the poor or homeless without an Id and be able to look them up in the system and confirm their eligibility to vote (no felonies) we had homeless Id’s printed out on the spot in Fayetteville Nc this could be done in house!,2024-09-10T18:13:33.000Z,2890378334,,,,
1833511184206807492,"@Garrett_Archer Facts Fayetteville NC board of elections when I was homeless gave me a street address when I was homeless and DMV also allowed me to use the street address so I could get a State id card.
I voted twice for Trump",2024-09-10T14:21:45.000Z,1598504116036280321,"Fayetteville, NC",,,
1833505384692109587,@catturd2 Arrest them for what?  Are they registering Illegals to vote are they falsifying information? It's not illegal to Give homeless people an address to vote. The board of elections gave me a street address  and I voted for Trump twice in Fayetteville NC,2024-09-10T13:58:43.000Z,1598504116036280321,"Fayetteville, NC",,,
1833504038492770690,@ImMeme0 Who gives a damn if homeless people vote as long as they are not illegal immigrants. I was homeless and used the address the board of elections gave me to vote for Trump twice in Fayetteville NC,2024-09-10T13:53:22.000Z,1598504116036280321,"Fayetteville, NC",,,
1833501759030862207,@traip95 @ImMeme0 I used the address the board of elections gave me  in Fayetteville NC when I was  homeless to vote twice for Trump,2024-09-10T13:44:18.000Z,1598504116036280321,"Fayetteville, NC",,,
1833145387290427881,"RT @aynav_mai: 75/150   Travel dr appt 9/11 

Final🤞🏻post surgery (cervical fusion) appt w/neurosurgeon in Fayetteville on Wednesday. Funds…",2024-09-09T14:08:13.000Z,2750947686,"Stolen land, Imperial Core",,,
1833088001846685769,New affordable housing development in the works for Fayetteville. Here's what to know. https://t.co/nYcJZ3bPeI,2024-09-09T10:20:11.000Z,13210422,"Fayetteville, NC",,,
1833083046523818361,A new housing development is intended to enhance affordable housing options for residents 55 and older in Fayetteville. https://t.co/gB71JdRLW5,2024-09-09T10:00:29.000Z,13210422,"Fayetteville, NC",,,
1832840100280947029,"RT @aynav_mai: 75/150   Travel dr appt 9/11 

Final🤞🏻post surgery (cervical fusion) appt w/neurosurgeon in Fayetteville on Wednesday. Funds…",2024-09-08T17:55:07.000Z,1569408429260775429,occupied Turtle Island. ,,,
1832828923312558330,"RT @aynav_mai: 75/150   Travel dr appt 9/11 

Final🤞🏻post surgery (cervical fusion) appt w/neurosurgeon in Fayetteville on Wednesday. Funds…",2024-09-08T17:10:42.000Z,2646279270,any/all pronouns,,,
1832816985752641728,"RT @aynav_mai: 75/150   Travel dr appt 9/11 

Final🤞🏻post surgery (cervical fusion) appt w/neurosurgeon in Fayetteville on Wednesday. Funds…",2024-09-08T16:23:16.000Z,43439963,,,,
1832118954095182334,"RT @aynav_mai: 75/150   Travel dr appt 9/11 

Final🤞🏻post surgery (cervical fusion) appt w/neurosurgeon in Fayetteville on Wednesday. Funds…",2024-09-06T18:09:32.000Z,8007692,Costa Mesa,,,
1832099665254187204,"RT @aynav_mai: 75/150   Travel dr appt 9/11 

Final🤞🏻post surgery (cervical fusion) appt w/neurosurgeon in Fayetteville on Wednesday. Funds…",2024-09-06T16:52:53.000Z,1806488156180475904,,,,
1832092192518857073,"RT @aynav_mai: 75/150   Travel dr appt 9/11 

Final🤞🏻post surgery (cervical fusion) appt w/neurosurgeon in Fayetteville on Wednesday. Funds…",2024-09-06T16:23:11.000Z,1646527223799877633,,,,
1832089615031017606,"RT @aynav_mai: 75/150   Travel dr appt 9/11 

Final🤞🏻post surgery (cervical fusion) appt w/neurosurgeon in Fayetteville on Wednesday. Funds…",2024-09-06T16:12:57.000Z,1635486706173456386,she/her,,,
1832079722911854734,"RT @aynav_mai: 75/150   Travel dr appt 9/11 

Final🤞🏻post surgery (cervical fusion) appt w/neurosurgeon in Fayetteville on Wednesday. Funds…",2024-09-06T15:33:38.000Z,1586134828369543175,,,,
1832006172636832041,"75/150   Travel dr appt 9/11 

Final🤞🏻post surgery (cervical fusion) appt w/neurosurgeon in Fayetteville on Wednesday. Funds to cover 2 tanks gas &amp; wiper blades for the van. Please help an old homeless nonbinary queer w/no fam survive and learn to thrive💜 https://t.co/rljTQrjV1N",2024-09-06T10:41:23.000Z,2750947686,"Stolen land, Imperial Core",,,
1830527384287691220,@SandtownMama Yeah I'm not homeless anymore but I was homeless with my mother for 10 years. It's great to be off the streets almost two years in the place I'm at. Not a lot of shelters here in Fayetteville NC though people feed you on the streets,2024-09-02T08:45:12.000Z,1598504116036280321,"Fayetteville, NC",,,
1829972456536264712,A Northwest Arkansas-based startup working to end homelessness will have the chance to win $1 million later this year. https://t.co/4Uq1rlV6fP,2024-08-31T20:00:07.000Z,30012029,Northwest Arkansas,,,
1828912323076960536,"@KamalaHarris And you’ll probably make it your priority to hand over the keys to them to illegal immigrants. 

A priority would be not a single homeless veteran in the USA. Don’t think it’s that huge, drive around Fayetteville. Those Fort BRAGG soldiers deserve better than they’ve received!",2024-08-28T21:47:32.000Z,928658814160777216,"North Carolina, USA",,,
1828791458167685228,"Advocates concerned about busing Fayetteville's homeless to Durham
(PLENTY OF OTHERS TO ADD TO BUSES HEADED FOR BLUE METROS!!  NOT ONLY ""MIGRANTS!!""  ADD: HOMELESS, EX-INMATES!!)
https://t.co/BbARoUnDvH",2024-08-28T13:47:15.000Z,1469129289962594308,,,,
1828791177963065345,"As Fayetteville white flag shelters run out of beds, city helps bus homeless to Durham shelter 
(PLENTY OF OTHERS TO ADD TO BUSES HEADED FOR BLUE METROS!!  NOT ONLY ""MIGRANTS!!""  ADD: HOMELESS, EX-INMATES!!)
https://t.co/nC4dbZL6cp @TXGovAbbott",2024-08-28T13:46:08.000Z,1469129289962594308,,,,
1828790813406720070,"Fayetteville buses 14 homeless people to Bull City shelter, Durham leaders extremely concerned 
(PLENTY OF OTHERS TO ADD TO BUSES HEADED FOR BLUE METROS!!  NOT ONLY ""MIGRANTS!!""  ADD: HOMELESS, EX-INMATES!!)
https://t.co/u0bJeyADT5",2024-08-28T13:44:41.000Z,1469129289962594308,,,,
1828471005687279986,"@DotComParker Buy a good used car for my friend who is driving a 1995 Neon with no AC, broken windows and a transmission ready to die.  She needs decent transportation and AC as she lives in Fayetteville NC and the heat is killing her.  She was homeless for a yr and trying to get back up. 😏",2024-08-27T16:33:53.000Z,1491627509456252933,SW Ohio,,,
