Identifier,FileName,TranscriptDownloadStatus,TextTranscriptDownloadStatus,AiDownloadStatus
12ec2d03-5141-42a3-bec7-d5009f1ed8bf,12_21_2016_portland_meeting_minutes_combined.mp3,,Succeed,
5ca3cbc7-cb8b-4511-8002-972a3d2df95e,12_19_2018_portland_meeting_minutes_combined.mp3,,Succeed,
bc750998-e8a1-4a79-b6d4-bcb7ebcca10a,12_16_2015_portland_meeting_minutes_combined.mp3,,Succeed,
468f70d6-de7e-4704-af0b-254efb2544e1,12_30_2015_portland_meeting_minutes_combined.mp3,,Succeed,
08ba56d9-5fe3-484f-ab4c-425f50e19314,12_20_2017_portland_meeting_minutes_combined.mp3,,Succeed,
0bd1bcfe-8004-42a0-9f88-c53582183a7b,12_20_2018_portland_meeting_minutes_combined.mp3,,Succeed,
add71c0c-9e7c-4751-be30-cbaf954abcaf,12_14_2016_portland_meeting_minutes_combined.mp3,,Succeed,
8e1db21f-32e3-48d4-aee8-cf6a417a5f67,12_13_2017_portland_meeting_minutes_combined.mp3,,Succeed,
80f02e65-2e83-43f1-b8cd-0649c63a3d5c,12_15_2016_portland_meeting_minutes_combined.mp3,,Succeed,
88a9b699-5c20-4fb8-8e9c-dc348fc57a93,12_14_2017_portland_meeting_minutes_combined.mp3,,Succeed,
62b9729b-0ddf-46b7-98e0-9efc812cff7c,12_11_2019_portland_meeting_minutes_combined.mp3,,Succeed,
6f386ffd-d9cc-4976-b325-f7afa6eb740a,12_12_2019_portland_meeting_minutes_combined.mp3,,Succeed,
ddff801c-03cf-4917-965c-adac2b5e2443,12_12_2018_portland_meeting_minutes_combined.mp3,,Succeed,
94176a28-2cfa-4d40-994e-53802dac9d7f,12_13_2016_portland_meeting_minutes_combined.mp3,,Succeed,
59f25b21-f76c-447b-9659-e6cf5c7d0eeb,12_06_2017_portland_meeting_minutes_combined.mp3,,Succeed,
cbbde6a5-df8a-4e3a-8f76-9eb32764965e,12_05_2018_portland_meeting_minutes_combined.mp3,,Succeed,
517157e9-44a8-43af-bf1f-0b46859f6c74,12_04_2019_portland_meeting_minutes_combined.mp3,,Succeed,
e78648bf-5593-4f90-ac73-7c320bb627fe,12_07_2017_portland_meeting_minutes_combined.mp3,,Succeed,
0d26bcb1-1305-49a9-99f5-76aa28f7147f,12_05_2019_portland_meeting_minutes_combined.mp3,,Succeed,
4c398f2f-2c81-4318-ba34-87407d1adb14,12_09_2015_portland_meeting_minutes_combined.mp3,,Succeed,
b67f2eeb-03c7-407a-8438-573199b68b7e,12_03_2015_portland_meeting_minutes_combined.mp3,,Succeed,
9dc4e1b6-e6a1-4e5e-8d00-ea374b928e11,12_02_2015_portland_meeting_minutes_combined.mp3,,Succeed,
694d73c2-a2af-4375-b1ef-ee70ba6e71ea,12_01_2016_portland_meeting_minutes_combined.mp3,,Succeed,
6729eb04-fa96-468c-9f9f-7c331bd8fa3b,11_29_2017_portland_meeting_minutes_combined.mp3,,Succeed,
d635137b-7478-41ee-bfe9-555073236dce,11_30_2016_portland_meeting_minutes_combined.mp3,,Succeed,
52458447-8043-4321-b488-2ccdc6d7a78b,11_29_2018_portland_meeting_minutes_combined.mp3,,Succeed,
a23a3b39-cd73-44a9-9ef0-385a1e069952,11_30_2017_portland_meeting_minutes_combined.mp3,,Succeed,
85b48d83-48f1-4404-9791-369d9fa9ae69,11_20_2019_portland_meeting_minutes_combined.mp3,,Succeed,
fbc8f832-1c41-47e3-99a0-d4cdfa8f2494,11_21_2019_portland_meeting_minutes_combined.mp3,,Succeed,
4e439f57-6101-473f-b292-e430cde90673,11_23_2016_portland_meeting_minutes_combined.mp3,,Succeed,
a7abd22b-3f6f-4a07-8dd0-d2a3c2371fc1,11_25_2015_portland_meeting_minutes_combined.mp3,,Succeed,
6869b00e-b908-43e2-a69c-a354f80195b2,11_24_2015_portland_meeting_minutes_combined.mp3,,Succeed,
b80c2c0d-d3e5-46eb-80af-d9eed38c7d32,11_28_2018_portland_meeting_minutes_combined.mp3,,Succeed,
179c5379-2401-4fad-86f2-c91d7fe4f36f,11_22_2016_portland_meeting_minutes_combined.mp3,,Succeed,
aca9a8e4-845c-4468-b08a-5c47b6a7bb48,11_18_2015_portland_meeting_minutes_combined.mp3,,Succeed,
be7f6a15-944d-4145-83d4-ba2fe6fbc350,11_15_2018_portland_meeting_minutes_combined.mp3,,Succeed,
e86486ff-6fde-4d84-8a5c-3864426973a3,11_19_2015_portland_meeting_minutes_combined.mp3,,Succeed,
26cd615e-c6aa-4032-b695-84ffc1b0f123,11_21_2018_portland_meeting_minutes_combined.mp3,,Succeed,
b5c1bb14-1506-443c-8f7f-de57ec62e159,11_06_2019_portland_meeting_minutes_combined.mp3,,Succeed,
48b138b9-d127-4f0c-95da-b7129bfeff90,11_17_2016_portland_meeting_minutes_combined.mp3,,Succeed,
d31929bb-8f8d-4ea0-b1b0-7e42346efffa,11_14_2018_portland_meeting_minutes_combined.mp3,,Succeed,
d906fd52-7358-4e93-896a-6946d295da77,11_12_2015_portland_meeting_minutes_combined.mp3,,Succeed,
f94734d4-e7b1-47df-887e-10b08c40ecb9,11_09_2016_portland_meeting_minutes_combined.mp3,,Succeed,
05d8c4fc-4352-45a3-a7ee-7bb0cf07c0cd,11_03_2021_portland_meeting_minutes_combined.mp3,,Succeed,
e50a6275-ddc0-4b37-95f6-574a481d45e6,11_10_2016_portland_meeting_minutes_combined.mp3,,Succeed,
8fbe8f5b-63e6-40ff-9e26-6f3d4dd6c4a1,11_08_2018_portland_meeting_minutes_combined.mp3,,Succeed,
1ac6f458-5900-4747-b0fc-65820ad46e07,11_04_2015_portland_meeting_minutes_combined.mp3,,Succeed,
dea97e4a-5d87-443e-ba41-f3fed80dbc1d,11_09_2017_portland_meeting_minutes_combined.mp3,,Succeed,
bb2d1120-8a9c-454b-88b0-6876b1e89934,11_07_2018_portland_meeting_minutes_combined.mp3,,Succeed,
f1d70d02-483b-466b-b5f5-6ea8caada2a2,11_07_2019_portland_meeting_minutes_combined.mp3,,Succeed,
284d55a3-eafb-46e0-961f-b1bb7eedcbe0,11_05_2015_portland_meeting_minutes_combined.mp3,,Succeed,
cb781be8-f3fb-4834-8f84-d7bad3573482,11_02_2016_portland_meeting_minutes_combined.mp3,,Succeed,
7713997d-97e0-4655-8618-10a7c5549913,11_03_2016_portland_meeting_minutes_combined.mp3,,Succeed,
ed74580c-114b-4d03-8a86-9644869e9312,11_01_2018_portland_meeting_minutes_combined.mp3,,Succeed,
f7e88177-4f3c-46b6-bb04-804dcdc8dabc,11_01_2017_portland_meeting_minutes_combined.mp3,,Succeed,
d4d4d7c6-029f-4993-95be-989271c863b6,10_28_2015_portland_meeting_minutes_combined.mp3,,Succeed,
a9edcb9b-7963-4e16-bed8-f472bafa76ee,10_16_2019_portland_meeting_minutes_combined.mp3,,Succeed,
354a3096-6245-4c91-95e1-f43c130b33a0,10_31_2018_portland_meeting_minutes_combined.mp3,,Succeed,
01106700-ed44-455f-b7d2-45b2ec21c12b,10_30_2019_portland_meeting_minutes_combined.mp3,,Succeed,
bbf0c835-a635-4f1c-baeb-74d91749d89b,10_26_2016_portland_meeting_minutes_combined.mp3,,Succeed,
9661f338-59bd-483f-80ce-0da0746dd338,10_25_2017_portland_meeting_minutes_combined.mp3,,Succeed,
0d5e9f57-4aef-4864-b380-39072b87f94e,10_24_2018_portland_meeting_minutes_combined.mp3,,Succeed,
b55d9fb5-25f3-4215-b063-2a8a386c2110,10_18_2017_portland_meeting_minutes_combined.mp3,,Succeed,
ab352c33-322c-4cf8-a99c-b887baa59217,10_22_2015_portland_meeting_minutes_combined.mp3,,Succeed,
e2a38e46-7a5c-4ffd-9588-8a2493928117,10_19_2016_portland_meeting_minutes_combined.mp3,,Succeed,
9c87499f-a0bc-4f11-ace7-9ba334eb001e,10_17_2018_portland_meeting_minutes_combined.mp3,,Succeed,
466de5eb-83a1-4c94-900d-7dcad33b7ea3,10_14_2015_portland_meeting_minutes_combined.mp3,,Succeed,
a2f6802c-ae0a-4af6-83ac-cde8ae28f6fc,10_21_2015_portland_meeting_minutes_combined.mp3,,Succeed,
3a7fd6af-59a1-4a7e-b028-5b00aac2e1fd,10_12_2016_portland_meeting_minutes_combined.mp3,,Succeed,
9d7a7e1b-af91-4143-8227-83e36f008737,10_13_2016_portland_meeting_minutes_combined.mp3,,Succeed,
fc5bc83d-1b6c-4a55-8efe-b0a4fd26a1da,10_11_2017_portland_meeting_minutes_combined.mp3,,Succeed,
caa3f087-7e03-4097-a05a-c92c455e64ed,10_07_2015_portland_meeting_minutes_combined.mp3,,Succeed,
c37e6c92-3db6-458a-bbab-a98da870dfc9,10_12_2017_portland_meeting_minutes_combined.mp3,,Succeed,
95ccffb2-80b2-40a7-836b-a1a46a4ec092,10_10_2018_portland_meeting_minutes_combined.mp3,,Succeed,
5b963b88-7c2f-4115-9383-a0a61d4b1fdd,10_11_2018_portland_meeting_minutes_combined.mp3,,Succeed,
c5a29cd6-1b01-48d2-b440-6d91597ebc58,10_02_2019_portland_meeting_minutes_combined.mp3,,Succeed,
2233d894-c076-4afc-bfc8-f029cac15ac4,10_09_2019_portland_meeting_minutes_combined.mp3,,Succeed,
bebc5bb0-80e0-41b5-915d-447fc70d1921,10_06_2016_portland_meeting_minutes_combined.mp3,,Succeed,
4d00e0fd-7a60-4bac-9dd4-eb7046713db2,10_05_2016_portland_meeting_minutes_combined.mp3,,Succeed,
cd6067a2-9e70-4c5f-bc34-0e9ba5b03df1,09_30_2020_portland_meeting_minutes_combined.mp3,,Succeed,
1701c5bc-9829-4514-b14c-0ecb4593a705,10_05_2017_portland_meeting_minutes_combined.mp3,,Succeed,
36c74cc5-c0ed-4df2-81a8-07abf6b0bf99,10_04_2017_portland_meeting_minutes_combined.mp3,,Succeed,
8b760d41-42a2-4403-a36c-6f3163f51687,10_03_2018_portland_meeting_minutes_combined.mp3,,Succeed,
b1341342-632f-432f-ac61-fb80f4469688,09_25_2019_portland_meeting_minutes_combined.mp3,,Succeed,
aae6424f-b00e-4705-b57a-83e2f22dee68,10_04_2018_portland_meeting_minutes_combined.mp3,,Succeed,
a17f9815-b4a6-4e69-beba-0453df93e1ec,09_30_2015_portland_meeting_minutes_combined.mp3,,Succeed,
2aafb03d-6e31-417a-8c97-7e81be00b872,09_28_2016_portland_meeting_minutes_combined.mp3,,Succeed,
8d02e57b-3649-46b6-b02c-7c9781b184cb,09_27_2017_portland_meeting_minutes_combined.mp3,,Succeed,
93f2a99e-7042-45e9-9663-5dd752f8b83c,10_01_2015_portland_meeting_minutes_combined.mp3,,Succeed,
f7bb8158-a5ae-4ad9-b4a3-47395b2095ce,09_26_2018_portland_meeting_minutes_combined.mp3,,Succeed,
c1574abc-3764-46c5-85d2-5cfa5698ee5e,09_29_2016_portland_meeting_minutes_combined.mp3,,Succeed,
954d8f03-8be3-430f-adbe-9dc31cc1f907,09_22_2016_portland_meeting_minutes_combined.mp3,,Succeed,
9e4d0224-d0e9-4766-8d58-71f8ec6987ec,09_28_2017_portland_meeting_minutes_combined.mp3,,Succeed,
8ea1da8f-49d6-410b-93ab-8dabfc0a61e6,09_23_2015_portland_meeting_minutes_combined.mp3,,Succeed,
6695ffc5-b20c-49cc-963a-f0e6e86e049e,09_24_2015_portland_meeting_minutes_combined.mp3,,Succeed,
8fcb1ee4-b301-42b1-b58e-2b5cfb8917bb,09_18_2019_portland_meeting_minutes_combined.mp3,,Succeed,
b321c5a1-768e-4441-a7a5-205ac1eb5e5f,09_21_2017_portland_meeting_minutes_combined.mp3,,Succeed,
4f43da51-035f-4711-9554-27ce04162ee2,09_21_2016_portland_meeting_minutes_combined.mp3,,Succeed,
