id,text,created_at,author_id,user_location,tweet_geo,tweet_country,place_type,is_retweet,keywords_matched
1853683975924875765,"@MaryDil29664033 @AnandWrites Read about how he treated homeless people in South bend when he was the mayor - destroyed their possessions under ""nuisance laws"" during the winter in Indiana when there weren't enough shelter beds to accommodate the unhoused population
https://t.co/KOxyBaji9d",2024-11-05T06:21:14.000Z,1122591453924839424,"Los Angeles, CA",,,,False,"homeless, unhoused"
1853681058820043033,"@monkeyjoe @AnandWrites address how he treated homeless people in South Bend without pretending being a wealthy gay man who adopted children makes him a saint
https://t.co/KOxyBaji9d",2024-11-05T06:09:38.000Z,1122591453924839424,"Los Angeles, CA",,,,False,homeless
1853675130943127571,"@monkeyjoe @AnandWrites Read it all bitch 
https://t.co/KOxyBaji9d",2024-11-05T05:46:05.000Z,1122591453924839424,"Los Angeles, CA",,,,False,
1853673606913421820,@monkeyjoe @AnandWrites shut the fuck up man. this guy pretended he knew fucking eight languages. he doesn't. Look up how he treated homeless people in South bend during the winter in Indiana. he destroyed their possessions and put them on the streets when there weren't enough shelter beds for them,2024-11-05T05:40:02.000Z,1122591453924839424,"Los Angeles, CA",,,,False,homeless
1853673365443068319,@jessicafalstein @AnandWrites at pretending to be a human being? He's a fucking piece of shit. Look up how he treated homeless people in South bend,2024-11-05T05:39:04.000Z,1122591453924839424,"Los Angeles, CA",,,,False,homeless
1852908565583036653,"Local organizations teaming up and camping out to raise awareness and collect donations for those who are homeless in South Bend. @AsherBookspanTV has more on the seventh annual ""Sleep-Out for the Homeless""
https://t.co/gm1Y97SPmV",2024-11-03T03:00:02.000Z,15483453,"Mishawaka, IN",,,,False,homeless
1852304681243955447,"@OrderOfAHEPA Senior Living (ASL), a #nationwide #nonprofit #provider of affordable #multifamily #housing for older #adults, held a ground-breaking #ceremony for AHEPA 100 Phase II Apartments in South Bend, Indiana.

https://t.co/dy4OkkYB28",2024-11-01T11:00:24.000Z,82347945,"Long Island City, New York",,,,False,
1851106486216266126,URGENT: ‘Save Them All’? Homeless Dogs and Cats Adopted to Animal Abusers—Take Action Today! https://t.co/4ErlXkvOPo @peta,2024-10-29T03:39:12.000Z,1507664180169650176,,"Mishawaka, IN",United States,city,False,homeless
1851106442893234431,URGENT: ‘Save Them All’? Homeless Dogs and Cats Adopted to Animal Abusers—Take Action Today! https://t.co/4ErlXkvOPo @peta,2024-10-29T03:39:02.000Z,1507664180169650176,,"Mishawaka, IN",United States,city,False,homeless
1850170281689583824,"RT @NewParisite: @GDebatta Picture from when Pete Buttigieg bulldozed over homeless encampments as the mayor of South Bend, Indiana. Clearl…",2024-10-26T13:39:04.000Z,344918904,,,,,True,homeless
1850170159916356023,"@GDebatta Picture from when Pete Buttigieg bulldozed over homeless encampments as the mayor of South Bend, Indiana. Clearly, Democrats love destroying the few possessions belonging to the homeless. https://t.co/ZrIUkpGUDB",2024-10-26T13:38:35.000Z,344918904,,,,,False,homeless
1849964193652343263,"South Bend is tackling the affordable housing crisis with a new initiative. 🏠 
https://t.co/u8YoJQzlic",2024-10-26T00:00:09.000Z,15483453,"Mishawaka, IN",,,,False,"housing crisis, affordable housing"
1848910569187000414,"RT @MichaelPDivita: Sixplexes are one building type in SB Thrive, an affordable housing project currently under construction on South Bend'…",2024-10-23T02:13:25.000Z,479753176,"Chicago, IL",,,,True,affordable housing
1848885801129586750,"Sixplexes are one building type in SB Thrive, an affordable housing project currently under construction on South Bend's east side https://t.co/jEUAni7vsJ",2024-10-23T00:35:00.000Z,1422101168,"South Bend, Ind.",,,,False,affordable housing
1848578744761336314,"RT @AraquelBloss: I’ve been a war protestor, progressive organizer, water protector, congressional campaign director, women’s rights &amp; radi…",2024-10-22T04:14:52.000Z,1586759916357681152,,,,,True,
