Identifier,FileName,TranscriptDownloadStatus,TextTranscriptDownloadStatus,AiDownloadStatus
87b4336a-f98c-4ffd-adf5-f507c8b83cca,06_07_2018_portland_meeting_minutes_combined.mp3,,Succeed,
581a4f5b-66b5-490b-adec-f444a78956ef,06_01_2022_portland_meeting_minutes_combined.mp3,,Succeed,
f8597983-0b57-4954-b7d4-406f8e153ea8,06_06_2018_portland_meeting_minutes_combined.mp3,,Succeed,
16fe27bd-9d35-41b4-9693-e1c97a278c13,06_06_2019_portland_meeting_minutes_combined.mp3,,Succeed,
d4facca7-eefb-44dd-bb22-0157ecadb871,06_03_2015_portland_meeting_minutes_combined.mp3,,Succeed,
e9889ee2-4156-4009-a624-2f9913ade3d0,06_04_2015_portland_meeting_minutes_combined.mp3,,Succeed,
faab5714-4ed0-494e-a700-ff60fda47706,06_01_2016_portland_meeting_minutes_combined.mp3,,Succeed,
df9bc1d2-52e2-4c82-bd00-0e922bb23c83,06_01_2017_portland_meeting_minutes_combined.mp3,,Succeed,
2b79ccb1-5c03-47d1-a3bd-4796eb378152,05_31_2017_portland_meeting_minutes_combined.mp3,,Succeed,
cd9c5c3a-f8ea-46dc-ba73-626705904358,05_31_2018_portland_meeting_minutes_combined.mp3,,Succeed,
52bb39b6-a20a-4ac9-b9f9-6357364c2d71,05_30_2018_portland_meeting_minutes_combined.mp3,,Succeed,
aaacb068-8d18-4bba-86d4-abe64fd50bed,05_28_2015_portland_meeting_minutes_combined.mp3,,Succeed,
6c9ade2b-c4e8-4a53-9925-94d964048eb8,05_27_2015_portland_meeting_minutes_combined.mp3,,Succeed,
ed40174d-1353-4e3a-abd8-c484a7a4f2e4,05_22_2019_portland_meeting_minutes_combined.mp3,,Succeed,
6d8680c4-a6af-44e6-a4ad-c82694aaabd8,05_20_2020_portland_meeting_minutes_combined.mp3,,Succeed,
2eccf6f6-766d-4ed4-91dc-57ba673adf68,05_27_2020_portland_meeting_minutes_combined.mp3,,Succeed,
7c3c7c79-eabe-4d49-a8f7-4d3076f9f16d,05_25_2016_portland_meeting_minutes_combined.mp3,,Succeed,
20e424dc-7fad-4bc1-8ed5-536827c9e9ca,05_26_2016_portland_meeting_minutes_combined.mp3,,Succeed,
d35f0157-1b61-4182-82e3-6cc47e9aa021,05_25_2017_portland_meeting_minutes_combined.mp3,,Succeed,
66b16e3e-c3a4-433f-91e3-96ce4a5c4e94,05_23_2019_portland_meeting_minutes_combined.mp3,,Succeed,
