Identifier,FileName,TranscriptDownloadStatus,TextTranscriptDownloadStatus,AiDownloadStatus
49891f2e-7195-4c63-bcb4-e3dea759095d,01_04_2017_portland_meeting_minutes_combined.mp3,,Succeed,
eafc45a7-9363-49a5-a80c-704881e29c3e,01_02_2019_portland_meeting_minutes_combined.mp3,,Succeed,
d304beff-e93e-4008-88cf-1dfb4f4ec378,01_03_2018_portland_meeting_minutes_combined.mp3,,Succeed,
731bb27e-b958-4b1b-a279-9ab73a93c50f,01_07_2015_portland_meeting_minutes_combined.mp3,,Succeed,
0a5dcdd0-afc4-4d7d-9c7b-1f9fe28c7ca0,01_07_2016_portland_meeting_minutes_combined.mp3,,Succeed,
bc4530f3-1ef9-4f37-818d-7515fcdddea6,01_08_2015_portland_meeting_minutes_combined.mp3,,Succeed,
c2951197-458a-417f-be41-56da91cfb2fe,01_06_2016_portland_meeting_minutes_combined.mp3,,Succeed,
4a99313e-c19c-42fb-9ef3-cac384a00755,01_09_2019_portland_meeting_minutes_combined.mp3,,Succeed,
15ea9b03-c7d9-4000-a33b-233c87a5f13a,01_14_2016_portland_meeting_minutes_combined.mp3,,Succeed,
d2a7ebe7-cdab-4398-afa6-8d3b5ddcf61b,01_10_2018_portland_meeting_minutes_combined.mp3,,Succeed,
b1f5b4ee-3984-46d1-ab3e-c4956900369b,01_13_2016_portland_meeting_minutes_combined.mp3,,Succeed,
2ebfdd26-98ee-4d35-bd6f-377722901f06,01_17_2018_portland_meeting_minutes_combined.mp3,,Succeed,
3fef52c1-e825-4e6a-bac4-632867cf05e1,01_14_2015_portland_meeting_minutes_combined.mp3,,Succeed,
db83f278-3804-401b-bf72-864a525ce79c,01_04_2017_portland_meeting_minutes_combined.mp3,,Succeed,
ccb99c91-ba20-4716-8658-2ac75a353654,01_02_2019_portland_meeting_minutes_combined.mp3,,Succeed,
9240f388-24e8-4f64-93ca-8c55d1dcf846,01_03_2018_portland_meeting_minutes_combined.mp3,,Succeed,
a589464e-f467-42c2-b867-077e2fe2891c,01_07_2015_portland_meeting_minutes_combined.mp3,,Succeed,
12f93fc2-4a66-4069-abd0-9d11fc4b9b6f,01_07_2016_portland_meeting_minutes_combined.mp3,,Succeed,
e6f29013-4164-41e3-83be-20cbad40776a,01_06_2016_portland_meeting_minutes_combined.mp3,,Succeed,
aa5204e0-0fe7-48d3-91d8-1309350bc2f0,01_08_2015_portland_meeting_minutes_combined.mp3,,Succeed,
e01cd90d-b74c-40e5-94d3-0acf897e49cd,01_09_2019_portland_meeting_minutes_combined.mp3,,Succeed,
fef22636-4b01-4cfb-95bb-8883f7084120,01_10_2018_portland_meeting_minutes_combined.mp3,,Succeed,
d8c290b2-35b6-425a-aa6c-2844cc9297a9,01_14_2016_portland_meeting_minutes_combined.mp3,,Succeed,
603d5629-0dca-49c8-8b81-cd76a61b6650,01_13_2016_portland_meeting_minutes_combined.mp3,,Succeed,
5e6d4c12-aeb7-48f0-9156-82160eff8aae,01_17_2018_portland_meeting_minutes_combined.mp3,,Succeed,
0bdc78a6-f1b7-4c7c-835d-bc338a57f834,01_14_2015_portland_meeting_minutes_combined.mp3,,Succeed,
